####Data from Scott height frequency intercept plots established by Cath Dickenson and Alan Mark in 1989. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"### Tier1 = 0-5 cm high, Tier2 = 5-10, Tier3 = 10-15, Tier4 = 15-20, Tier5 = 20-25, Tier6 = 25-30, Tier7 = 30-35, Tier8 = 35-40 , Tier9 = 40-45, Tier10 = 45-50, Tier11 = 50-55, Tier12 =  55-60, Tier13 = 60-65, Tier14 = 65-70, Tier15 = 70-75, Tier16 = 75-80, Tier17 = 80-85, Tier18 = 85-90, Tier19 = 90-95, Tier20 = 95-100. Final tier (not really a tier) is Greater100, which encompasess the few very high intercepts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###No plant intercepts greater than 135cm high were observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEAR,Plot,Spp,Species,Tier1,Tier2,Tier3,Tier4,Tier5,Tier6,Tier7,Tier8,Tier9,Tier10,Tier11,Tier12,Tier13,Tier14,Tier15,Tier16,Tier17,Tier18,Tier19,Tier20,Greater100,Greater105,Greater110,Greater115,Greater120,Greater125,Greater130
1995,M11,Hypochoeris,Hyprad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Juncus effus,Juneff,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Leptinella p,Leppus,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Leptinella s,Lepsqu,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Luzula rufa,Luzruf,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Mentha cunni,Menfas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Oreomyrrhis,Orecol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Poa colensoi,Poacol,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Poa pratensi,Poapra,7,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Ranunculus f,Ranfol,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Rumex acetos,Rumace,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Rumex flexuo,Rumfle,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Schoenus pau,Schpau,22,21,16,11,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M11,Trifolium re,Trirep,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Agrostis cap,Agrcap,33,33,31,33,26,22,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Carex diandr,Cardia,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Carex gaudic,Cargau,70,71,68,64,51,21,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Carex ovalis,Carova,22,24,23,26,21,19,14,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Celmisia sp.,Celrhi,3,6,7,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Chionochloa,Chirub,2,2,2,2,2,4,4,5,7,5,5,4,3,3,4,3,2,0,0,1,0,0,0,0,0,0,0
1995,M12,Eleocharis a,Eleacu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Festuca matt,Fesmat,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Festuca rubr,Fesrub,20,18,24,25,22,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Holcus lanat,Hollan,3,3,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Juncus artic,Junart,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Juncus effus,Juneff,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Lotus pedunc,Lotped,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Luzula rufa,Luzruf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Poa colensoi,Poacol,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Ranunculus g,Rangla,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M12,Schoenus pau,Schpau,26,26,27,33,41,42,41,35,28,21,15,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Agrostis cap,Agrcap,27,27,29,27,25,18,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Carex diandr,Cardia,2,2,2,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Carex gaudic,Cargau,80,82,82,74,53,32,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Carex ovalis,Carova,8,8,8,10,12,12,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Carex sincla,Carsin,4,5,7,6,5,4,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Celmisia sp.,Celrhi,2,2,2,3,3,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Chionochloa,Chirub,2,2,2,2,3,3,4,4,6,5,7,6,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0
1995,M13,Crepis capil,Crecap,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Eleocharis a,Eleacu,2,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Festuca rubr,Fesrub,1,1,1,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Holcus lanat,Hollan,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Juncus artic,Junart,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Lotus pedunc,Lotped,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Poa pratensi,Poapra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Ranunculus g,Rangla,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M13,Schoenus pau,Schpau,15,17,18,25,37,41,44,41,30,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Acaena caesi,Acacae,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Acrothamnus,Acacol,16,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Anisotome ar,Aniaro,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Brachyglotti,Brabel,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Brachycome s,Brasin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Carex brevic,Carbre,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Celmisia sp.,Celrhi,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Chionochloa,Chirub,5,5,6,6,7,8,7,9,8,6,6,5,6,3,3,2,2,1,0,0,0,1,1,1,0,0,0
1995,M14,Coprosma pet,Coppet,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Deyeuxia ave,Deyave,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Epilobium at,Epiatr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Festuca matt,Fesmat,11,15,15,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Gaulltheria,Gaudep,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Halocarpus b,Halbid,4,5,9,10,10,10,9,9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Hebe pimeleo,Hebpim,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Hieracium pi,Hiepil,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Hieracium pr,Hiepra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Hypochoeris,Hyprad,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Leucopogon f,Leufra,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Luzula rufa,Luzruf,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Lycopodium f,Lycfas,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Oreomyrrhis,Orecol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Poa colensoi,Poacol,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Poa pratensi,Poapra,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Raoulia park,Raopar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Raoulia subs,Raosub,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Rumex acetos,Rumace,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Rytidosperma,Rytpum,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Rytidosperma,Rytset,7,10,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M14,Viola cunnin,Viocun,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Acrothamnus,Acacol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Agrostis cap,Agrcap,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Cardamine co,Carcor,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Carex sp.,Carex,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Carex gaudic,Cargau,68,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Carex resect,Carres,46,42,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Colobanthus,Colape,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Coprosma atr,Copatr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Craspedia si,Crasin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Craspedia sp,Cratar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Deschampsia,Desnov,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Epilobium an,Epiang,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Galium perpu,Galper,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Grass,Grass,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Hydrocotyle,Hydmon,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Hydrocotyle,Hydmon,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Hydrocotyle,Hydsul,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Hypsela riva,Hypriv,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Leptinella p,Leppus,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Linum cathar,Lincat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Nertera depr,Nerdep,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Nertera seti,Nerset,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Ophioglossum,Ophcor,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Oreomyrrhis,Orebog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Oreomyrrhis,Orebog,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Oxalis exili,Oxaexi,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Plantago tri,Platri,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Poa pratensi,Poapra,25,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Ranunculus m,Ranmac,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Rumex flexuo,Rumfle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Trifolium re,Trirep,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M15,Viola cunnin,Viocun,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Agrostis cap,Agrcap,11,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Anisotome ar,Aniaro,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Epilobium at,Epiatr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Festuca matt,Fesmat,13,12,13,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Gentianella,Gencor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Halocarpus b,Halbid,8,8,11,11,10,10,8,7,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Hieracium pi,Hiepil,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Hypochoeris,Hyprad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Leptinella p,Leppec,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Leucopogon f,Leufra,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Luzula rufa,Luzruf,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Lycopodium f,Lycfas,12,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Mycelis mura,Mycmur,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Phyllocladus,Phyalp,2,2,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Poa colensoi,Poacol,13,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Ranunculus m,Ranmul,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Raoulia park,Raopar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Raoulia subs,Raosub,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Rumex acetos,Rumace,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Rytidosperma,Rytpum,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Rytidosperma,Rytset,12,11,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Viola cunnin,Viocun,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M2,Wahlenbergia,Wahalb,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Agrostis cap,Agrcap,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Carex gaudic,Cargau,4,22,49,46,39,26,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Carex sincla,Carsin,0,0,2,3,6,7,9,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Eleocharis a,Eleacu,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Juncus artic,Junart,2,6,13,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Juncus effus,Juneff,0,0,0,1,2,1,2,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M3,Schoenus pau,Schpau,0,0,0,1,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Agrostis cap,Agrcap,54,53,48,46,31,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Anisotome ar,Aniaro,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Carpha alpin,Caralp,14,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Carex echina,Carech,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Celmisia sp.,Celrhi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Chionochloa,Chirub,36,39,42,53,66,69,73,75,85,84,79,72,58,48,27,25,10,7,4,1,0,0,0,0,0,0,0
1995,M4,Coprosma che,Copche,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Drosera arct,Drosarc,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Gentianella,Gengri,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Gonocarpus m,Gonmic,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Hieracium pi,Hiepil,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Juncus effus,Juneff,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Oreobolus st,Orestr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Pentachondra,Penpum,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Poa colensoi,Poacol,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Rytidosperma,Rytaus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M4,Schoenus pau,Schpau,7,9,8,9,7,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Acrothamnus,Acacol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Agrostis cap,Agrcap,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Anisotome ar,Aniaro,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Brachyglotti,Brabel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Brachycome s,Brasin,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Chionochloa,Chirub,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
1995,M5,Deyeuxia ave,Deyave,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Epilobium at,Epiatr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Festuca matt,Fesmat,18,22,16,13,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Gaulltheria,Gaudep,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Gentianella,Gencor,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Hieracium pi,Hiepil,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Hypochoeris,Hyprad,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Leucopogon f,Leufra,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Luzula rufa,Luzruf,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Luzula uloph,Luzulo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Pimelea oreo,Pimore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Poa colensoi,Poacol,38,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Ranunculus m,Ranmul,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Raoulia park,Raopar,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Raoulia subs,Raosub,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Rumex acetos,Rumace,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Rytidosperma,Rytpum,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Rytidosperma,Rytset,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Scleranthus,Scluni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,M5,Viola cunnin,Viocun,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
