###Quadrat plot data (nested sizes) froma paired fenced and unfenced plots on Molesworth. Plots established in early 2008 by NZ Forest Surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity,Browser2Species,Browser2Intensity
ST,4 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,ELYAFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,CAROVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,EUCTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,STAMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,MICSCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,HEBDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,ACACAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,4 fenced,SCLBRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,5 unfenced,VEGETATION,6,2,,,,,5,2,1,,,,5,3,1,,,,6,3,1,,,,6,3,1,,,,6,4,1,,,,,,,
ST,5 unfenced,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,LITTER,1,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
ST,5 unfenced,BARE GROUND,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ST,5 unfenced,CHIMAC,2,2,,,,,3,2,1,,,,3,2,1,,,,4,3,1,,,,3,3,1,,,,3,3,1,,,,,,,
ST,5 unfenced,RYTSET,3,1,,,,,2,1,,,,,2,1,,,,,3,1,,,,,2,1,,,,,1,1,,,,,,,,
ST,5 unfenced,RYTPUM,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,CELSPE,3,,,,,,3,,,,,,3,1,,,,,3,1,,,,,3,1,,,,,3,1,,,,,,,,
ST,5 unfenced,CELLAR,3,,,,,,3,,,,,,3,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,LEUFRA,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,KELDIE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,CELGRA,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,GAUDEP,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,WAHALB,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,DRAPRO,,,,,,,,,,,,,2,,,,,,2,,,,,,3,1,,,,,2,1,,,,,,,,
ST,5 unfenced,ACIAUR,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,EPIALS,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,PIMSER,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,BRABEL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,ACRCOL,,,,,,,,,,,,,,,,,,,1,1,,,,,2,1,,,,,1,1,,,,,,,,
ST,5 unfenced,HYPRAD,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,HIEPIL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,CHIAUS,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,4,,,,,,,,,
ST,5 unfenced,LYCFAS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,AGRCAP,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,UNCFUS,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,OREPEC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,DRAROS,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,1,,,,2,2,1,,,,,,,
ST,5 unfenced,LUZRUF,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,RAOSUB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,BRACAS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,
ST,5 unfenced,FESMAT,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 unfenced,RAOGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,5 unfenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,VEGETATION,6,1,1,,,,6,1,1,,,,6,2,1,,,,5,3,2,,,,6,3,2,,,,,,,,,,,,,
ST,5 fenced,MOSS,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,,,,,,,
ST,5 fenced,LITTER,1,,,,,,1,,,,,,2,,,,,,3,,,,,,2,,,,,,,,,,,,,,,
ST,5 fenced,BARE GROUND,0,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
ST,5 fenced,ROCK,0,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
ST,5 fenced,DRAPRO,6,1,,,,,5,1,,,,,5,1,,,,,4,1,,,,,3,1,,,,,4,1,,,,,,,,
ST,5 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,GAUDEP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,CELSPE,1,,,,,,1,,,,,,1,,,,,,3,1,,,,,3,1,,,,,3,1,,,,,,,,
ST,5 fenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,POACOL,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,CHIMAC,1,1,,,,,1,1,1,,,,2,2,1,,,,2,3,2,,,,2,3,1,,,,3,3,1,,,,,,,
ST,5 fenced,RYTSET,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,FESMAT,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,CHIAUS,,,,,,,,,,,,,1,,,,,,3,1,,,,,3,1,,,,,2,1,,,,,hare,M,,
ST,5 fenced,OREPEC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,RAOSUB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,PIMSER,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,KELDIE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,DRAROS,,,,,,,,,,,,,,,,,,,3,3,2,,,,2,2,1,,,,1,1,1,,,,,,,
ST,5 fenced,AGRCAP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
ST,5 fenced,SCHPAU,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,M,,
ST,5 fenced,RYTPUM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,RUMACE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,CELLAR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
ST,5 fenced,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,5 fenced,HEBDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,5 fenced,ACIMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,5 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,5 fenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,5 fenced,RAOGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,5 fenced,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,
ST,5 fenced,LUZRUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,5 fenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,5 fenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,6 unfenced,VEGETATION,4,1,,,,,5,3,1,,,,6,4,2,,,,6,4,2,,,,6,4,2,,,,5,3,2,,,,,,,
ST,6 unfenced,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,
ST,6 unfenced,LITTER,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
ST,6 unfenced,BARE GROUND,3,,,,,,2,,,,,,1,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,
ST,6 unfenced,ROCK,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,,,
ST,6 unfenced,RAOSUB,3,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,HIEPIL,4,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,
ST,6 unfenced,CELSPE,2,,,,,,2,,,,,,3,1,,,,,3,1,,,,,2,1,,,,,2,1,,,,,,,,
ST,6 unfenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,POACOL,1,,,,,,2,,,,,,3,1,,,,,2,1,,,,,2,1,,,,,1,1,,,,,,,,
ST,6 unfenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,CHIMAC,,1,,,,,3,3,1,,,,4,3,2,,,,5,4,2,,,,4,4,2,,,,4,4,2,,,,,,,
ST,6 unfenced,GAUDEP,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,FESMAT,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 unfenced,PIMSER,,,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 unfenced,HIECAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,KELDIE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,AGRCAP,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 unfenced,DRAROS,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,OREPEC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,EPIALS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,ACRCOL,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 unfenced,ACIMON,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,RYTPUM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,RUMACE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,OPHCOR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,SCHPAU,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,
ST,6 unfenced,CHIAUS,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,,,,
ST,6 unfenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,BRACAS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,
ST,6 unfenced,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,ANTODO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,UNCFUS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,DEYAVE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,
ST,6 unfenced,RYTSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,6 unfenced,VIOCUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,ANIFIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,6 unfenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,6 unfenced,UNCRUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,CAROVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
ST,6 unfenced,HEBLYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,EPICHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,RANFOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,LOTPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,TRIREP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 unfenced,CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,GALPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ST,6 fenced,VEGETATION,6,2,2,,,,5,3,1,,,,5,4,3,,,,6,5,4,,,,6,4,2,,,,6,5,2,,,,,,,
ST,6 fenced,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,
ST,6 fenced,LITTER,2,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,,,,
ST,6 fenced,BARE GROUND,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,ROCK,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,
ST,6 fenced,CHIMAC,1,2,2,,,,3,3,1,,,,4,4,3,,,,5,5,2,,,,4,4,2,,,,5,5,2,,,,,,,
ST,6 fenced,DEYAVE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,POACOL,4,1,,,,,3,1,,,,,3,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,FESMAT,2,2,,,,,1,1,,,,,1,,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,,,,
ST,6 fenced,GAUDEP,2,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,ACIAUR,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,CELGRA,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,AGRCAP,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,EPICHL,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,RAOSUB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,RUMACE,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,CELSPE,,,,,,,,,,,,,,,,,,,3,2,,,,,2,1,,,,,2,1,,,,,,,,
ST,6 fenced,HIEPIL,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
ST,6 fenced,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,PIMSER,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,RYTSET,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,DRAPRO,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
ST,6 fenced,KELDIE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,OPHCOR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,TRIREP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,GALPER,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,OREPEC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,GERSES,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,HIEPRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,RANMUL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,EUCTRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,RYTPUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
ST,6 fenced,GENCOR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SW,1 unfenced,VEGETATION,6,3,1,,,,6,3,1,,,,6,3,1,,,,6,3,1,,,,,,,,,,,,,,,,,,,
SW,1 unfenced,MOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 unfenced,LITTER,3,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,,,,,,,,,,,,,,,
SW,1 unfenced,BARE GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 unfenced,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 unfenced,STEGRM,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,FESRUB,2,1,,,,,4,2,1,,,,4,2,1,,,,4,2,1,,,,4,3,1,,,,4,3,1,,,,,,,
SW,1 unfenced,AGRCAP,5,2,1,,,,5,3,1,,,,5,3,1,,,,5,2,1,,,,4,3,1,,,,5,3,1,,,,,,,
SW,1 unfenced,CAROVA,2,1,,,,,1,1,,,,,2,1,,,,,2,1,1,,,,1,1,1,,,,2,1,1,,,,,,,
SW,1 unfenced,HOLLAN,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,SCHPAU,,,,,,,,,,,,,1,1,1,,,,3,2,1,,,,2,2,1,,,,2,2,1,,,,,,,
SW,1 unfenced,POAPRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,HIEPRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,RUMACE,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,MICSCA,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SW,1 unfenced,TRIREP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SW,1 unfenced,JUNEFF,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,
SW,1 unfenced,FESNOV,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,,,
SW,1 unfenced,ACIGLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
SW,1 unfenced,JUNSQU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
SW,1 unfenced,HIEAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
SW,1 unfenced,LUZRUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
SW,1 unfenced,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
SW,1 fenced,VEGETATION,6,5,,,,,6,5,,,,,6,5,1,,,,6,5,2,,,,6,5,1,,,,6,5,1,,,,,,,
SW,1 fenced,MOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 fenced,LITTER,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,,,
SW,1 fenced,BARE GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 fenced,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW,1 fenced,AGRCAP,5,3,,,,,5,3,,,,,5,3,,,,,4,4,,,,,4,3,,,,,5,3,,,,,,,,
SW,1 fenced,STEGRM,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SW,1 fenced,POAPRA,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
